"zadavatel","datum","cena"
"Brno","2007-12-11",60980803
"Brno","2011-02-11",13982200
"Brno","2009-04-21",15000000
"Brno","2009-05-11",8392852
"Brno","2013-06-28",9000000
"Brno","2011-12-13",392750
"Brno","2013-12-04",5052192
"Brno","2007-10-12",35036974
"Brno","2009-04-21",15000000
"Brno","2010-10-29",150000
"Brno","2011-12-07",314721
"Brno","2011-04-22",1395361
"Brno","2013-06-28",13978000
"Brno","2014-12-15",504385
"Brno","2006-08-18",6575946
"Brno","2012-03-02",34911915
"Brno","2013-11-06",3165727
"Brno","2012-02-29",4808381
"Brno","2012-01-06",447774
"Brno","2012-08-10",31456990
"Brno","2008-06-20",134140
"Brno","2014-11-28",34889077
"Brno","2012-06-11",26922
"Brno","2011-04-22",2294767
"Brno","2014-11-12",182181
"Brno","2011-05-16",4976584
"Brno","2014-12-08",335000
"Brno","2009-12-18",8005541
"Brno","2011-09-16",4560000
"Brno","2013-07-19",7201958
"Brno","2010-05-04",7226850
"Brno","2013-09-30",1273217
"Brno","2007-06-04",3400000
"Brno","2013-12-04",6103027
"Brno","2012-05-15",137159
"Brno","2014-04-14",5884969
"Brno","2011-07-15",7147541
"Brno","2009-02-10",40778200
"Brno","2009-11-10",9165599
"Brno","2012-07-24",283264
"Brno","2007-05-25",3075257
"Brno","2008-02-01",95600339
"Brno","2013-06-04",90000
"Brno","2014-11-28",1079282
"Brno","2012-10-29",35000
"Brno","2008-02-01",28499993
"Brno","2014-04-01",891284
"Brno","2007-10-02",46901752
"Brno","2011-02-28",1689000
"Brno","2006-08-15",19761080
"Brno","2008-08-19",10690950
"Brno","2006-11-03",2839000
"Brno","2014-06-10",35396763
"Brno","2011-10-24",888304
"Brno","2008-08-19",6981706
"Brno","2011-08-10",13258612
"Brno","2010-01-22",2300000
"Brno","2009-12-31",12723659
"Brno","2009-09-07",2951002
"Brno","2014-09-01",1170889
"Brno","2007-01-26",38221321
"Brno","2013-10-15",5701610
"Brno","2011-08-11",12917403
"Brno","2014-08-22",710666
"Brno","2014-08-01",331453
"Brno","2007-04-24",1864163
"Brno","2012-04-04",281555
"Brno","2011-12-29",2830000
"Brno","2009-10-30",2509000
"Brno","2014-09-01",5595220
"Brno","2010-11-26",12395308
"Brno","2014-11-10",10649114
"Brno","2014-02-26",17660870
"Brno","2013-02-12",1500000
"Brno","2007-11-20",11853665
"Brno","2010-07-09",14141594
"Brno","2011-11-22",2894830
"Brno","2014-06-30",6316058
"Brno","2012-11-26",1557864
"Brno","2006-08-04",31391441
"Brno","2013-05-27",90000
"Brno","2011-09-30",1555104
"Brno","2012-09-05",40000000
"Brno","2014-08-01",1429151
"Brno","2010-10-22",15390600
"Brno","2012-11-29",3592000
"Brno","2010-04-16",7606926
"Brno","2011-06-10",25780106
"Brno","2012-09-05",50000000
"Brno","2014-09-26",23821175
"Brno","2011-07-08",12151999
"Brno","2013-07-11",5351207
"Brno","2008-06-13",668000
"Brno","2013-05-24",10890511
"Brno","2011-12-09",2929
"Brno","2006-09-22",19348736
"Brno","2008-01-18",14685142
"Brno","2012-06-01",91798320
"Brno","2008-02-01",34860453
"Brno","2010-10-01",5599967
"Brno","2006-11-07",5462000
"Brno","2007-02-12",54934000
"Brno","2013-07-31",4076072
"Brno","2014-10-20",246998440
"Brno","2014-10-10",15475468
"Brno","2008-01-18",18447322
"Brno","2014-07-02",8103592
"Brno","2006-10-13",19827908
"Brno","2007-07-13",1402573
"Brno","2013-04-24",343000
"Brno","2012-12-24",179000
"Brno","2014-10-10",13505640
"Brno","2006-12-29",5992983
"Brno","2014-01-16",1422660
"Brno","2013-11-01",1643760
"Brno","2009-07-14",8988720
"Brno","2007-11-30",2690000
"Brno","2010-07-01",131490520
"Brno","2014-03-07",194888757
"Brno","2008-02-15",7916187
"Brno","2008-10-17",6509943
"Brno","2011-01-28",5183078
"Brno","2007-06-29",1735779
"Brno","2014-11-20",2514945
"Brno","2010-07-02",4211824
"Brno","2014-03-28",79540000
"Brno","2009-08-10",12056166
"Brno","2007-12-11",76494231
"Brno","2008-06-27",4297800
"Brno","2014-09-17",5897177
"Brno","2009-11-27",5058400
"Brno","2006-10-20",18103273
"Brno","2011-09-09",3591824
"Brno","2010-07-02",19956155
"Brno","2012-09-05",40000000
"Brno","2013-12-23",3696216
"Brno","2013-07-03",427957
"Brno","2014-06-10",2003506
"Brno","2008-08-18",4340213
"Brno","2012-04-19",34540
"Brno","2012-06-29",12484000
"Brno","2011-10-24",2459205
"Brno","2009-11-12",24381733
"Brno","2010-07-16",5057000
"Brno","2011-05-20",4120727
"Brno","2013-05-15",90000
"Brno","2006-08-21",14873088
"Brno","2006-12-15",6574375
"Brno","2010-03-05",1811829
"Brno","2012-11-28",4925000
"Brno","2007-09-07",8645181
"Brno","2006-09-08",7061026
"Brno","2008-02-29",159922217
"Brno","2014-04-22",4688000
"Brno","2013-11-15",12569827
"Brno","2011-09-30",1320250
"Brno","2011-03-28",9731872
"Brno","2011-05-13",1133710
"Brno","2007-07-24",39496965
"Brno","2012-04-04",47967000
"Brno","2012-09-04",63499920
"Brno","2014-10-09",31769919
"Brno","2010-10-01",26606099
"Brno","2012-02-14",1468787
"Brno","2007-07-13",556700
"Brno","2008-11-24",7301027
"Brno","2014-01-13",22146395
"Brno","2011-02-14",3406778
"Brno","2012-02-16",4800000
"Brno","2008-03-07",9045530
"Brno","2007-11-06",6110000
"Brno","2014-04-29",2705421
"Brno","2007-08-23",6599900
"Brno","2012-08-03",39974200
"Brno","2011-12-13",77121
"Brno","2009-10-23",1950000
"Brno","2006-08-25",11951887
"Brno","2012-01-05",4500667
"Brno","2009-09-07",5232000
"Brno","2010-08-27",8936349
"Brno","2008-07-04",778240
"Brno","2008-09-26",6515000
"Brno","2008-08-01",1776651
"Brno","2013-04-08",391808
"Brno","2006-10-13",30400706
"Brno","2014-10-20",54899576
"Brno","2009-11-10",16246259
"Brno","2009-06-15",13606158
"Brno","2010-09-27",8585010
"Brno","2011-07-04",365000
"Brno","2014-08-13",4184742
"Brno","2014-05-20",29637493
"Brno","2008-11-28",38976882
"Brno","2009-01-16",4200000
"Brno","2008-06-20",1242987
"Brno","2013-12-23",9823247
"Brno","2013-09-17",3572135
"Brno","2006-10-09",129799984
"Brno","2013-12-02",3897147
"Brno","2010-12-23",29497713
"Brno","2008-07-11",14717400
"Brno","2012-04-24",1788333
"Brno","2007-07-27",736656
"Brno","2009-08-25",4000000
"Brno","2010-05-14",4085647
"Brno","2013-05-28",2361755
"Brno","2012-09-06",432676
"Brno","2010-04-23",1147146
"Brno","2013-10-23",65975
"Brno","2010-04-16",4299032
"Brno","2007-07-30",510233
"Brno","2013-04-08",133001
"Brno","2010-08-13",2912065
"Brno","2014-05-14",2588000
"Brno","2007-07-13",1605133
"Brno","2006-08-25",10479186
"Brno","2011-08-11",7639569
"Brno","2012-01-17",13578556
"Brno","2012-08-02",16928221
"Brno","2014-06-09",58447302
"Brno","2006-11-13",12755698
"Brno","2006-11-03",7687992
"Brno","2010-07-02",686000
"Brno","2010-10-08",66968111
"Brno","2013-05-31",3249766
"Brno","2013-08-26",4252153
"Brno","2013-08-23",4033324
"Brno","2010-05-14",2455097
"Brno","2010-08-30",8333333
"Brno","2012-01-10",321243
"Brno","2006-10-06",5618297
"Brno","2012-03-07",15487569
"Brno","2012-04-02",1744769
"Brno","2012-02-29",36653613
"Brno","2007-07-30",330120
"Brno","2011-07-04",698000
"Brno","2011-01-14",119508026
"Brno","2012-05-09",1011819
"Brno","2012-10-23",370000
"Brno","2010-11-23",13968000
"Brno","2010-09-03",514000
"Brno","2010-07-02",1819000
"Brno","2011-10-24",11980050
"Brno","2008-03-17",10993663
"Brno","2006-11-16",12280350
"Brno","2010-10-04",5348128
"Brno","2011-07-15",15705913
"Brno","2007-12-03",4136760
"Brno","2012-09-25",1167919
"Brno","2008-10-03",15069479
"Brno","2011-07-07",8333333
"Brno","2014-08-05",6669000
"Brno","2012-05-07",11822184
"Brno","2013-07-31",4631758
"Brno","2011-08-05",15090909
"Brno","2009-03-23",35536251
"Brno","2006-09-29",8922428
"Brno","2013-07-10",5550000
"Brno","2009-10-02",6746142
"Brno","2009-09-04",76900860
"Brno","2009-07-10",10123310
"Brno","2006-10-13",25281848
"Brno","2014-11-27",2406762
"Brno","2009-10-12",4000000
"Brno","2009-03-24",519593
"Brno","2013-08-15",2639071
"Brno","2006-11-20",4009840
"Brno","2014-05-05",22107214
"Brno","2011-06-03",1371851
"Brno","2012-12-21",1975518
"Brno","2014-11-07",3500000
"Brno","2011-12-13",151692
"Brno","2013-07-09",68000000
"Brno","2013-06-13",28600897
"Brno","2014-10-21",7404235
"Brno","2006-09-04",2430000
"Brno","2010-04-23",634814
"Brno","2010-03-12",1032561
"Brno","2010-02-19",1910400
"Brno","2014-04-11",3797009
"Brno","2014-10-23",6997214
"Brno","2007-02-02",4360500
"Brno","2011-11-22",4899000
"Brno","2007-11-20",8910677
"Brno","2011-02-21",24929795
"Brno","2014-05-21",8579995
"Brno","2014-08-26",2088240
"Brno","2013-10-11",598448
"Brno","2012-10-23",470000000
"Brno","2007-09-07",3428571
"Brno","2011-12-07",1956254
"Brno","2006-11-06",59520740
"Brno","2014-09-22",1247984
"Brno","2012-01-10",396155
"Brno","2006-11-28",66703133
"Brno","2010-09-14",61433063
"Brno","2012-01-30",46898110
"Brno","2013-11-26",14890675
"Brno","2014-09-02",13376687
"Brno","2006-08-01",27637969
"Brno","2014-04-23",1694681
"Brno","2011-12-07",617035
"Brno","2007-06-18",16314615
"Brno","2013-05-31",10881253
"Brno","2006-07-17",7915151
"Brno","2012-07-24",4405535
"Brno","2013-05-29",1742895
"Brno","2014-10-08",414327
"Brno","2010-01-08",12857480
"Brno","2014-01-16",1489880
"Brno","2013-11-27",416590
"Brno","2013-11-05",2479510
"Brno","2011-04-22",8457168
"Brno","2013-11-29",949714
"Brno","2010-07-26",284520
"Brno","2007-11-06",2246936
"Brno","2008-12-23",77549988
"Brno","2011-02-14",5123836
"Brno","2011-08-01",41250083
"Brno","2010-07-30",767900
"Brno","2007-05-18",1575600
"Brno","2008-09-12",5345000
"Brno","2010-12-03",764188
"Brno","2012-10-31",1827664
"Brno","2013-08-21",9988000
"Brno","2013-04-17",16763926
"Brno","2014-07-24",4132231
"Brno","2014-02-07",162496
"Brno","2008-09-05",3750000
"Brno","2014-03-26",25290000
"Brno","2008-12-02",4651977
"Brno","2008-08-08",16045168
"Brno","2010-05-04",6847721
"Brno","2014-04-01",1114951
"Brno","2010-06-11",4667000
"Brno","2012-04-02",28094627
"Brno","2009-07-10",6600000
"Brno","2011-08-05",12581350
"Brno","2006-08-01",3059352
"Brno","2007-11-02",41997057
"Brno","2009-01-02",80971439
"Brno","2008-02-01",28999991
"Brno","2009-03-10",105435406
"Brno","2014-08-04",3480000
"Brno","2009-02-06",63997492
"Brno","2013-11-26",18505539
"Brno","2014-01-03",15900000
"Brno","2007-01-19",9576472
"Brno","2013-05-15",90000
"Brno","2008-10-24",27520000
"Brno","2011-08-01",7222317
"Brno","2014-09-30",5868105
"Brno","2014-08-08",879823
"Brno","2010-11-11",8455360
"Brno","2010-12-27",43800000
"Brno","2012-06-07",3400984
"Brno","2012-11-29",5390000
"Brno","2008-10-07",4017360
"Brno","2009-07-10",5253773
"Brno","2009-10-26",4110969
"Brno","2011-03-11",156347
"Brno","2013-10-18",9891157
"Brno","2006-09-01",8367145
"Brno","2011-11-16",6232072
"Brno","2013-05-22",23999086
"Brno","2011-10-25",3918453
"Brno","2014-09-22",4741750
"Brno","2012-03-06",119694645
"Brno","2006-12-08",2964046
"Brno","2009-12-22",12284335
"Brno","2011-09-16",41887266
"Brno","2011-06-14",523988
"Brno","2011-03-14",33099002
"Brno","2006-08-18",33535063
"Brno","2013-04-11",9461134
"Brno","2006-08-22",1907049
"Brno","2012-01-30",43662969
"Brno","2007-09-07",14968591
"Brno","2007-10-26",19343067
"Brno","2014-10-31",4775595
"Brno","2009-07-31",3165900
"Brno","2006-08-25",11948727
"Brno","2009-10-02",10760919
"Brno","2011-03-25",23884091
"Brno","2010-05-28",2173239
"Brno","2011-01-28",2661088
"Brno","2010-09-24",560365
"Brno","2014-08-19",270616
"Brno","2014-08-12",2124747
"Brno","2007-09-14",113445859
"Brno","2014-04-29",2612240
"Brno","2010-07-12",219253856
"Brno","2010-06-18",29520160
"Brno","2008-04-01",6328671
"Brno","2014-02-20",619539
"Brno","2012-06-13",263832
"Brno","2013-05-20",2910551
"Brno","2014-04-11",4049042
"Brno","2012-03-13",531506
"Brno","2009-10-14",17964429
"Brno","2006-11-13",37558970
"Brno","2006-08-22",2860568
"Brno","2012-03-22",2340000
"Brno","2013-11-04",9130844
"Brno","2009-06-22",22330733
"Brno","2006-12-22",3085000
"Brno","2013-10-08",17089628
"Brno","2010-11-26",9803136
"Brno","2011-04-22",2352000
"Brno","2014-05-06",1520632
"Brno","2006-10-24",21898752
"Brno","2010-12-21",119958077
"Brno","2012-12-21",3592087
"Brno","2008-06-06",3420999
"Brno","2010-10-29",100000
"Brno","2012-07-25",1027290
"Brno","2013-09-12",11653459
"Brno","2006-08-25",8807389
"Brno","2011-08-02",431535
"Brno","2013-10-25",580111
"Brno","2008-09-12",5600000
"Brno","2009-12-31",25737847
"Brno","2012-03-12",1413571
"Brno","2010-08-13",4508900
"Brno","2009-11-10",24790491
"Brno","2014-12-23",5579130
"Brno","2013-01-16",139775
"Brno","2010-03-09",1035783
"Brno","2007-11-30",7794516
"Brno","2014-07-29",10773334
"Brno","2012-05-21",26298488
"Brno","2006-08-25",7985000
"Brno","2013-10-07",1797466
"Brno","2007-11-20",12942420
"Brno","2013-10-22",7950481
"Brno","2013-10-10",2976920
"Brno","2014-07-15",1750656
"Brno","2010-04-12",2525820
"Brno","2011-04-22",37340896
"Brno","2008-07-07",197778512
"Brno","2010-08-20",15078499
"Brno","2010-02-26",157500093
"Brno","2007-01-24",249416659
"Brno","2009-01-30",9580011
"Brno","2012-02-29",16599781
"Brno","2012-09-06",5558824
"Brno","2013-08-05",6843000
"Brno","2010-11-30",13800122
"Liberec","2010-10-15",2980000
"Liberec","2011-12-01",1076903
"Liberec","2011-07-01",625400
"Liberec","2012-11-01",1178760
"Liberec","2013-08-28",596923
"Liberec","2006-07-28",13658824
"Liberec","2012-08-03",473253
"Liberec","2013-10-21",74636
"Liberec","2006-11-03",19999085
"Liberec","2011-07-29",5480843
"Liberec","2009-12-07",10084595
"Liberec","2014-02-17",10131163
"Liberec","2012-05-25",6283600
"Liberec","2012-07-18",7293886
"Liberec","2010-04-30",8839204
"Liberec","2012-07-24",621851
"Liberec","2006-11-03",19950160
"Liberec","2012-07-16",339000
"Liberec","2009-08-14",4037446
"Liberec","2012-06-01",5386155
"Liberec","2011-08-05",19874850
"Liberec","2009-11-27",66959821
"Liberec","2006-08-04",1899000
"Liberec","2006-08-11",1794092
"Liberec","2007-11-30",11997236
"Liberec","2007-07-24",18820021
"Liberec","2007-06-29",24973884
"Liberec","2008-12-19",2189218
"Liberec","2009-12-04",38764710
"Liberec","2006-08-14",1007015
"Liberec","2012-06-29",6655440
"Liberec","2013-10-23",88861
"Liberec","2012-04-16",5204760
"Liberec","2007-08-03",37958595
"Liberec","2007-07-20",68794977
"Liberec","2010-08-20",6894586
"Liberec","2006-11-03",19956461
"Liberec","2007-10-05",15715600
"Liberec","2012-09-18",435647
"Liberec","2012-04-27",269875
"Liberec","2013-10-21",80500
"Liberec","2008-07-18",23708725
"Liberec","2007-07-24",7255615
"Liberec","2014-10-16",36814656
"Liberec","2008-11-10",15364231
"Liberec","2014-03-04",10190248
"Liberec","2011-12-20",1874831
"Liberec","2014-01-09",1604388
"Liberec","2012-05-04",3596250
"Liberec","2012-04-27",8797380
"Liberec","2012-07-25",4556831
"Liberec","2013-06-14",20918588
"Liberec","2012-09-04",48607
"Liberec","2012-07-08",1833312
"Liberec","2013-07-03",717145
"Liberec","2014-06-02",114575
"Liberec","2007-06-22",34698588
"Liberec","2014-02-07",2007
"Liberec","2007-07-24",19326348
"Liberec","2010-12-10",3509850
"Liberec","2006-11-03",19858313
"Liberec","2006-11-27",19302361
"Liberec","2008-10-24",13381390
"Liberec","2011-07-15",116407540
"Liberec","2008-12-23",10874000
"Liberec","2014-06-20",1969012
"Liberec","2006-12-01",19190746
"Liberec","2014-08-25",6994450
"Liberec","2009-09-04",19749121
"Liberec","2014-02-28",1706938
"Liberec","2008-07-11",12484150
"Liberec","2008-07-11",7509036
"Liberec","2006-12-19",6480000
"Liberec","2008-08-19",17642296
"Liberec","2011-07-08",299466564
"Liberec","2010-06-04",34490319
"Liberec","2012-06-28",438066
"Liberec","2010-11-29",25778688
"Liberec","2013-08-26",67877800
"Liberec","2007-07-23",19490672
"Liberec","2009-08-18",2565000
"Liberec","2009-10-02",746121
"Liberec","2009-12-07",24147489
"Liberec","2014-07-04",78097
"Liberec","2006-07-28",5055000
"Liberec","2006-08-25",4100000
"Liberec","2013-08-28",429000
"Liberec","2012-05-02",709641
"Liberec","2009-05-29",467795
"Liberec","2006-08-01",4798319
"Liberec","2010-07-27",4014356
"Liberec","2006-11-10",17849593
"Liberec","2006-08-28",112796880
"Liberec","2010-10-05",4550000
"Liberec","2009-12-31",5783000
"Liberec","2006-12-01",45295927
"Liberec","2008-04-11",4621731
"Liberec","2014-07-03",37173
"Liberec","2009-12-31",5671538
"Liberec","2013-06-04",28828828
"Liberec","2009-09-11",4925915
"Liberec","2013-05-17",230
"Liberec","2011-10-18",2871162
"Liberec","2012-06-01",17466962
"Liberec","2011-09-02",1185343
"Liberec","2010-07-30",19651590
"Liberec","2013-01-09",3236285
"Liberec","2011-07-01",10199808
"Liberec","2008-10-20",2820266
"Liberec","2012-07-04",6572726
"Liberec","2011-04-01",4277569
"Liberec","2007-07-02",18359960
"Liberec","2012-07-13",4106181
"Liberec","2008-08-19",19097943
"Liberec","2008-06-06",10756274
"Liberec","2011-02-25",1664780
"Liberec","2008-09-19",11153121
"Liberec","2013-04-23",6320711
"Liberec","2006-12-01",8927337
"Liberec","2012-09-05",35330
"Liberec","2007-07-24",9129379
"Liberec","2007-06-29",48613445
"Liberec","2010-01-08",2328240
"Liberec","2008-06-03",19981141
"Liberec","2009-08-11",6301050
"Liberec","2013-08-23",14768385
"Liberec","2011-01-14",100000
"Liberec","2012-06-29",4422826
"Liberec","2013-09-23",1305541
"Liberec","2010-07-23",19826755
"Liberec","2008-12-05",1462000
"Liberec","2012-06-14",2191
"Liberec","2014-08-13",1156300
"Liberec","2012-03-09",3460676
"Liberec","2009-12-18",16377310
"Liberec","2009-06-29",8690677
"Liberec","2010-01-22",2239000
"Liberec","2014-08-26",600000
"Liberec","2011-10-31",1316429
"Liberec","2006-10-06",38194817
"Liberec","2008-07-15",4841260
"Liberec","2010-01-22",2400000
"Liberec","2010-01-22",2740000
"Liberec","2013-06-19",380000
"Liberec","2013-10-21",8642611
"Liberec","2011-12-16",1156129
"Liberec","2012-05-14",4102257
"Liberec","2008-04-11",3776101
"Liberec","2009-02-20",1974548
"Liberec","2006-08-04",5303453
"Liberec","2012-05-24",944075
"Liberec","2011-09-12",587917
"Liberec","2011-12-14",1008738
"Liberec","2011-10-14",2032332
"Liberec","2013-01-08",1859200
"Liberec","2011-08-19",2117342
"Liberec","2008-11-18",9504451
"Liberec","2007-10-19",6497894
"Liberec","2008-07-25",10665575
"Liberec","2014-02-10",1198000
"Liberec","2014-09-09",17347390
"Liberec","2008-05-30",4494050
"Liberec","2008-10-24",8910759
"Liberec","2009-05-25",19794242
"Liberec","2006-07-07",21115601
"Liberec","2006-12-08",5980000
"Liberec","2008-06-03",12383635
"Liberec","2008-11-18",12695930
"Liberec","2009-07-17",62690007
"Liberec","2011-06-10",38509051
"Liberec","2008-04-11",16805547
"Liberec","2012-06-19",10717570
"Liberec","2006-11-27",6057289
"Liberec","2007-01-12",15414880
"Liberec","2012-08-04",30282240
"Liberec","2006-08-25",1658806
"Liberec","2007-10-22",12139673
"Liberec","2006-11-03",13445370
"Liberec","2007-11-09",77446800
"Liberec","2012-11-21",1592142
"Liberec","2007-12-21",4690000
"Liberec","2010-01-22",1448000
"Liberec","2010-09-14",8124945
"Liberec","2013-12-20",137209
"Liberec","2008-09-19",19901441
"Liberec","2007-01-16",2128567
"Liberec","2007-09-27",6090000
"Liberec","2009-09-18",2980000
"Liberec","2011-08-09",10865720
"Liberec","2010-10-08",1628801
"Liberec","2009-03-09",48699386
"Liberec","2014-05-30",27437500
"Liberec","2006-08-25",4223120
"Liberec","2007-07-24",9986471
"Liberec","2008-11-10",5627805
"Liberec","2013-10-18",1065000
"Liberec","2006-12-22",384112280
"Liberec","2012-10-10",1394400
"Liberec","2010-01-22",2840000
"Liberec","2008-09-12",11761531
"Liberec","2007-05-25",6582017
"Liberec","2007-02-02",3120000
"Liberec","2007-09-24",3475200
"Liberec","2006-08-25",6300000
"Liberec","2008-07-11",63494062
"Liberec","2006-12-15",8150000
"Liberec","2009-08-07",1188008249
"Liberec","2010-05-18",4924696
"Liberec","2008-09-26",19904027
"Liberec","2010-02-05",2950000
"Liberec","2007-07-24",7495668
"Liberec","2010-07-16",395000
"Liberec","2011-09-30",3006551
"Liberec","2010-07-19",4902383
"Liberec","2007-10-22",11687634
"Liberec","2007-02-26",5735000
"Liberec","2006-11-03",19898803
"Liberec","2012-11-16",2880000
"Liberec","2009-06-01",15961000
"Liberec","2013-08-22",2742675
"Liberec","2011-10-14",5331972
"Liberec","2008-10-27",5075927
"Liberec","2014-11-11",7171300
"Liberec","2007-10-22",13946410
"Rakovník","2011-07-29",12936852
"Rakovník","2008-05-09",3714959
"Rakovník","2013-11-26",120539
"Rakovník","2014-10-23",5277312
"Rakovník","2012-07-09",9923970
"Rakovník","2008-05-09",6500000
"Rakovník","2014-10-27",15998256
"Rakovník","2013-11-21",75233
